Data;Eur;GBP;USD;CAD;AUD;SGD;CHF;JPY;KRW;BRL;RUB
01/09/2010;1,00;0,73;1,12;1,35;1,42;1,48;1,05;133,26;1202,48;3,32;57,65
02/09/2010;1,00;0,67;2,34;1,27;1,77;2,64;1,26;91,54;1361,09;9,41;74,24
03/09/2010;1,00;0,74;1,12;1,35;1,42;1,49;1,04;134,07;1206,68;3,43;57,77
04/09/2010;1,00;0,74;1,11;1,34;1,41;1,49;1,04;133,92;1204,72;3,43;57,16
05/09/2010;1,00;0,74;1,12;1,35;1,40;1,49;1,04;134,59;1215,84;3,44;56,09
06/09/2010;1,00;0,74;1,13;1,36;1,42;1,50;1,03;134,72;1234,03;3,42;57,06
07/09/2010;1,00;0,73;1,12;1,36;1,42;1,49;1,04;134,90;1227,08;3,41;56,91
08/09/2010;1,00;0,72;1,11;1,35;1,41;1,49;1,04;133,64;1219,64;3,33;57,37
09/09/2010;1,00;0,72;1,12;1,35;1,41;1,50;1,04;134,85;1231,25;3,45;56,93
10/09/2010;1,00;0,72;1,12;1,34;1,39;1,49;1,04;134,31;1229,03;3,37;55,61
11/09/2010;1,00;0,72;1,14;1,36;1,41;1,51;1,04;136,12;1245,36;3,46;57,06
12/09/2010;1,00;0,72;1,13;1,36;1,42;1,50;1,05;135,78;1234,48;3,41;56,75
13/09/2010;1,00;0,73;1,14;1,37;1,42;1,51;1,05;136,33;1236,94;3,42;56,00
14/09/2010;1,00;0,72;1,12;1,36;1,40;1,49;1,04;134,36;1219,29;3,37;55,20
15/09/2010;1,00;0,72;1,11;1,36;1,41;1,49;1,04;134,43;1218,25;3,38;55,47
16/09/2010;1,00;0,71;1,11;1,36;1,41;1,49;1,04;134,79;1218,13;3,35;55,27
17/09/2010;1,00;0,71;1,12;1,36;1,42;1,48;1,04;135,01;1218,15;3,39;55,85
18/09/2010;1,00;0,71;1,10;1,35;1,40;1,47;1,03;133,39;1204,41;3,43;54,88
19/09/2010;1,00;0,71;1,09;1,35;1,40;1,47;1,04;134,07;1207,02;3,41;55,10
20/09/2010;1,00;0,71;1,09;1,35;1,41;1,47;1,03;134,37;1205,12;3,43;56,41
21/09/2010;1,00;0,71;1,09;1,36;1,43;1,47;1,03;135,36;1208,30;3,44;57,13
22/09/2010;1,00;0,72;1,10;1,37;1,43;1,48;1,03;135,95;1220,31;3,45;57,46
23/09/2010;1,00;0,72;1,09;1,37;1,43;1,48;1,03;135,79;1217,13;3,51;58,26
24/09/2010;1,00;0,72;1,10;1,38;1,43;1,49;1,04;137,52;1228,83;3,47;58,56
25/09/2010;1,00;0,73;1,11;1,39;1,43;1,50;1,04;138,46;1233,44;3,49;59,77
26/09/2010;1,00;0,74;1,13;1,41;1,46;1,52;1,06;140,47;1256,92;3,55;62,17
27/09/2010;1,00;0,73;1,12;1,40;1,45;1,51;1,05;139,97;1249,74;3,52;62,81
28/09/2010;1,00;0,73;1,12;1,39;1,46;1,52;1,05;139,84;1252,08;3,50;62,31
29/09/2010;1,00;0,74;1,12;1,39;1,46;1,52;1,05;139,56;1258,68;3,49;62,83
30/09/2010;1,00;0,73;1,13;1,38;1,46;1,52;1,05;138,69;1255,00;3,48;61,48
01/10/2010;1,00;0,73;1,12;1,38;1,45;1,51;1,05;138,95;1252,23;3,55;61,34
02/10/2010;1,00;0,72;1,12;1,38;1,46;1,51;1,05;138,78;1251,48;3,47;61,81
03/10/2010;1,00;0,72;1,12;1,38;1,45;1,51;1,05;138,54;1253,50;3,51;61,51
04/10/2010;1,00;0,72;1,12;1,38;1,45;1,51;1,05;138,42;1256,05;3,52;60,89
05/10/2010;1,00;0,72;1,13;1,39;1,47;1,52;1,05;139,78;1263,34;3,50;61,03
06/10/2010;1,00;0,72;1,14;1,39;1,46;1,52;1,05;139,94;1258,22;3,48;61,07
07/10/2010;1,00;0,71;1,13;1,39;1,46;1,51;1,04;139,19;1249,77;3,47;61,40
08/10/2010;1,00;0,72;1,13;1,39;1,46;1,51;1,04;139,80;1249,02;3,51;61,17
09/10/2010;1,00;0,71;1,12;1,38;1,45;1,50;1,04;138,72;1238,95;3,47;60,92
10/10/2010;1,00;0,71;1,12;1,38;1,45;1,51;1,04;138,93;1244,32;3,44;60,93
11/10/2010;1,00;0,71;1,12;1,39;1,45;1,50;1,05;138,52;1245,32;3,47;61,23
12/10/2010;1,00;0,71;1,12;1,39;1,46;1,51;1,04;138,58;1258,49;3,52;61,81
13/10/2010;1,00;0,71;1,11;1,38;1,45;1,50;1,04;136,81;1249,68;3,50;61,60
14/10/2010;1,00;0,71;1,12;1,38;1,46;1,51;1,04;137,01;1251,27;3,47;62,36
15/10/2010;1,00;0,71;1,11;1,39;1,45;1,50;1,05;136,63;1246,87;3,45;61,52
16/10/2010;1,00;0,71;1,11;1,40;1,46;1,50;1,05;136,82;1245,07;3,49;61,66
17/10/2010;1,00;0,71;1,11;1,40;1,47;1,50;1,05;136,38;1246,81;3,46;61,88
18/10/2010;1,00;0,71;1,10;1,39;1,47;1,49;1,04;135,11;1241,95;3,47;62,13
19/10/2010;1,00;0,71;1,09;1,39;1,47;1,48;1,04;133,88;1238,42;3,45;62,94
20/10/2010;1,00;0,72;1,10;1,40;1,49;1,49;1,05;133,88;1249,49;3,53;62,95
21/10/2010;1,00;0,72;1,11;1,40;1,48;1,49;1,05;134,30;1249,29;3,57;62,84
22/10/2010;1,00;0,72;1,12;1,42;1,50;1,51;1,05;136,88;1260,38;3,56;63,04
23/10/2010;1,00;0,71;1,10;1,41;1,49;1,50;1,05;136,30;1252,35;3,51;62,69
24/10/2010;1,00;0,71;1,10;1,41;1,48;1,50;1,04;136,02;1259,33;3,45;62,53
25/10/2010;1,00;0,70;1,10;1,40;1,48;1,50;1,04;135,95;1258,96;3,46;62,42
26/10/2010;1,00;0,70;1,09;1,41;1,47;1,49;1,04;134,90;1248,24;3,42;61,91
27/10/2010;1,00;0,70;1,09;1,41;1,47;1,49;1,04;135,01;1249,02;3,45;61,92
28/10/2010;1,00;0,70;1,09;1,41;1,47;1,49;1,04;134,83;1254,49;3,47;61,88
29/10/2010;1,00;0,70;1,09;1,41;1,47;1,48;1,04;135,17;1252,96;3,47;61,92
30/10/2010;1,00;0,70;1,09;1,42;1,48;1,49;1,05;134,98;1257,50;3,48;62,31
31/10/2010;1,00;0,70;1,10;1,43;1,48;1,50;1,05;136,15;1274,70;3,59;63,17
01/11/2010;1,00;0,71;1,09;1,43;1,51;1,50;1,05;135,70;1284,37;3,65;63,92
02/11/2010;1,00;0,71;1,11;1,44;1,52;1,52;1,06;136,23;1293,39;3,74;65,82
03/11/2010;1,00;0,71;1,10;1,43;1,51;1,51;1,07;136,46;1283,83;3,69;66,38
04/11/2010;1,00;0,71;1,10;1,43;1,51;1,51;1,06;136,50;1277,13;3,72;65,69
05/11/2010;1,00;0,70;1,10;1,42;1,51;1,51;1,06;136,25;1285,21;3,67;65,39
06/11/2010;1,00;0,70;1,10;1,43;1,51;1,51;1,06;136,34;1287,41;3,70;66,86
07/11/2010;1,00;0,70;1,10;1,44;1,51;1,51;1,06;136,07;1281,97;3,78;68,59
08/11/2010;1,00;0,70;1,10;1,44;1,48;1,51;1,06;136,07;1274,78;3,77;68,88
09/11/2010;1,00;0,70;1,09;1,43;1,48;1,51;1,07;135,23;1273,24;3,77;68,58
10/11/2010;1,00;0,70;1,09;1,43;1,48;1,51;1,07;135,94;1270,42;3,83;69,85
11/11/2010;1,00;0,71;1,09;1,43;1,48;1,51;1,07;136,43;1272,46;3,86;70,21
12/11/2010;1,00;0,71;1,10;1,44;1,49;1,52;1,08;136,67;1275,09;3,86;70,41
13/11/2010;1,00;0,71;1,11;1,45;1,51;1,55;1,09;137,99;1304,40;3,84;70,81
14/11/2010;1,00;0,71;1,12;1,45;1,51;1,57;1,09;138,45;1310,33;3,86;72,16
15/11/2010;1,00;0,71;1,11;1,45;1,51;1,55;1,08;138,23;1309,14;3,88;71,43
16/11/2010;1,00;0,71;1,12;1,46;1,51;1,57;1,09;138,70;1314,78;3,91;72,45
17/11/2010;1,00;0,71;1,11;1,46;1,51;1,56;1,08;138,22;1316,04;3,89;72,63
18/11/2010;1,00;0,70;1,11;1,45;1,51;1,55;1,08;137,44;1307,94;3,86;72,68
19/11/2010;1,00;0,70;1,10;1,44;1,50;1,55;1,08;137,31;1308,79;3,84;72,56
20/11/2010;1,00;0,71;1,12;1,47;1,53;1,57;1,08;138,50;1332,53;3,92;75,33
21/11/2010;1,00;0,72;1,13;1,48;1,54;1,59;1,08;138,40;1346,41;3,92;77,09
22/11/2010;1,00;0,73;1,15;1,52;1,59;1,63;1,08;137,80;1389,25;4,09;81,44
23/11/2010;1,00;0,73;1,15;1,52;1,59;1,61;1,08;137,84;1356,95;4,06;79,66
24/11/2010;1,00;0,73;1,14;1,51;1,60;1,60;1,08;136,46;1353,57;4,10;79,38
25/11/2010;1,00;0,73;1,13;1,49;1,58;1,58;1,08;135,62;1330,87;4,04;76,00
26/11/2010;1,00;0,73;1,13;1,50;1,58;1,58;1,08;136,16;1327,20;4,02;75,54
27/11/2010;1,00;0,73;1,12;1,49;1,58;1,58;1,08;136,07;1326,96;4,07;74,86
28/11/2010;1,00;0,73;1,12;1,49;1,60;1,59;1,08;134,87;1321,48;4,11;72,99
29/11/2010;1,00;0,74;1,13;1,49;1,61;1,59;1,09;135,21;1332,76;4,20;75,85
30/11/2010;1,00;0,73;1,12;1,49;1,60;1,59;1,09;134,98;1338,03;4,27;75,54
01/12/2010;1,00;0,73;1,11;1,47;1,59;1,58;1,08;132,82;1323,93;4,21;75,16
02/12/2010;1,00;0,73;1,11;1,48;1,61;1,59;1,09;133,09;1339,65;4,28;76,11
03/12/2010;1,00;0,72;1,12;1,48;1,60;1,58;1,09;133,82;1334,07;4,23;76,08
04/12/2010;1,00;0,73;1,11;1,48;1,59;1,58;1,09;134,65;1325,47;4,23;75,78
05/12/2010;1,00;0,73;1,12;1,48;1,58;1,58;1,09;135,38;1327,10;4,35;76,34
06/12/2010;1,00;0,73;1,13;1,49;1,60;1,59;1,10;136,02;1333,25;4,33;76,61
07/12/2010;1,00;0,73;1,13;1,50;1,59;1,59;1,10;136,04;1335,76;4,37;76,49
08/12/2010;1,00;0,73;1,13;1,50;1,59;1,58;1,10;135,44;1335,54;4,35;75,48
09/12/2010;1,00;0,73;1,12;1,49;1,57;1,57;1,09;135,45;1319,08;4,31;73,82
10/12/2010;1,00;0,73;1,13;1,49;1,58;1,58;1,10;136,76;1315,48;4,37;74,52
11/12/2010;1,00;0,73;1,14;1,49;1,57;1,59;1,09;136,31;1329,00;4,44;75,16
12/12/2010;1,00;0,72;1,13;1,48;1,57;1,58;1,09;135,50;1325,46;4,45;74,11
13/12/2010;1,00;0,72;1,12;1,48;1,57;1,58;1,09;133,75;1322,15;4,48;73,98
14/12/2010;1,00;0,73;1,12;1,48;1,58;1,59;1,09;134,03;1328,24;4,48;73,60
15/12/2010;1,00;0,74;1,12;1,50;1,61;1,61;1,09;134,48;1344,25;4,73;74,79
16/12/2010;1,00;0,73;1,12;1,48;1,59;1,59;1,09;134,92;1326,92;4,34;73,20
17/12/2010;1,00;0,74;1,12;1,49;1,60;1,60;1,09;134,13;1334,11;4,48;73,37
18/12/2010;1,00;0,74;1,12;1,50;1,60;1,60;1,09;134,38;1338,63;4,58;73,46
19/12/2010;1,00;0,74;1,12;1,50;1,59;1,59;1,09;134,69;1328,27;4,48;73,24
20/12/2010;1,00;0,74;1,12;1,48;1,58;1,59;1,09;133,56;1314,36;4,40;73,07
21/12/2010;1,00;0,74;1,12;1,48;1,59;1,60;1,09;134,24;1318,86;4,47;74,09
22/12/2010;1,00;0,74;1,12;1,47;1,59;1,60;1,09;135,07;1304,86;4,41;73,16
23/12/2010;1,00;0,74;1,12;1,47;1,58;1,60;1,09;135,07;1311,31;4,42;72,69
24/12/2010;1,00;0,74;1,13;1,46;1,56;1,59;1,09;135,30;1299,71;4,32;69,96
25/12/2010;1,00;0,74;1,13;1,47;1,57;1,59;1,09;134,92;1305,49;4,36;70,33
26/12/2010;1,00;0,74;1,14;1,47;1,55;1,59;1,09;136,65;1298,05;4,26;69,36
27/12/2010;1,00;0,74;1,14;1,47;1,54;1,59;1,09;136,61;1298,28;4,28;69,48
28/12/2010;1,00;0,75;1,14;1,48;1,56;1,59;1,09;136,16;1308,93;4,33;71,41
29/12/2010;1,00;0,74;1,14;1,48;1,57;1,58;1,09;136,48;1308,96;4,42;71,98
30/12/2010;1,00;0,74;1,14;1,48;1,56;1,58;1,09;135,23;1282,89;4,34;71,07
31/12/2010;1,00;0,74;1,14;1,47;1,57;1,57;1,08;135,25;1284,80;4,38;70,26
01/01/2011;1,00;0,73;1,13;1,47;1,56;1,57;1,08;135,29;1280,57;4,42;70,40
02/01/2011;1,00;0,74;1,14;1,48;1,56;1,58;1,08;136,16;1283,93;4,39;70,61
03/01/2011;1,00;0,73;1,14;1,48;1,57;1,58;1,09;136,30;1292,65;4,46;71,34
04/01/2011;1,00;0,73;1,13;1,48;1,57;1,57;1,09;135,49;1284,93;4,48;70,75
05/01/2011;1,00;0,72;1,11;1,45;1,53;1,54;1,08;133,80;1249,33;4,32;68,59
06/01/2011;1,00;0,72;1,10;1,45;1,52;1,53;1,08;133,26;1247,38;4,25;68,80
07/01/2011;1,00;0,72;1,11;1,46;1,53;1,54;1,09;133,06;1257,44;4,34;71,61
08/01/2011;1,00;0,72;1,11;1,46;1,55;1,54;1,09;133,38;1254,80;4,31;71,28
09/01/2011;1,00;0,72;1,09;1,44;1,54;1,54;1,09;132,30;1251,76;4,30;70,07
10/01/2011;1,00;0,72;1,10;1,45;1,55;1,54;1,09;132,88;1253,98;4,27;70,57
11/01/2011;1,00;0,71;1,10;1,45;1,55;1,55;1,09;133,02;1254,62;4,27;70,73
12/01/2011;1,00;0,71;1,10;1,44;1,53;1,54;1,09;132,65;1245,49;4,18;69,54
13/01/2011;1,00;0,71;1,09;1,43;1,52;1,53;1,08;132,45;1236,88;4,10;68,40
14/01/2011;1,00;0,71;1,09;1,43;1,52;1,53;1,08;132,65;1240,66;4,14;68,87
15/01/2011;1,00;0,72;1,09;1,43;1,52;1,53;1,08;132,41;1243,27;4,12;69,29
16/01/2011;1,00;0,71;1,08;1,43;1,53;1,54;1,08;133,08;1251,28;4,09;69,47
17/01/2011;1,00;0,71;1,07;1,42;1,52;1,52;1,08;131,98;1242,06;4,06;69,05
18/01/2011;1,00;0,71;1,07;1,42;1,52;1,52;1,08;131,90;1238,51;4,00;69,09
19/01/2011;1,00;0,71;1,07;1,43;1,51;1,52;1,08;131,92;1245,87;4,08;70,92
20/01/2011;1,00;0,71;1,08;1,43;1,51;1,53;1,08;132,04;1257,07;4,08;71,71
21/01/2011;1,00;0,71;1,07;1,43;1,51;1,53;1,08;132,01;1257,58;4,11;70,79
22/01/2011;1,00;0,70;1,07;1,42;1,50;1,52;1,08;131,49;1247,07;4,07;69,87
23/01/2011;1,00;0,70;1,07;1,42;1,50;1,52;1,08;131,65;1247,90;4,06;69,37
24/01/2011;1,00;0,70;1,07;1,42;1,49;1,51;1,09;131,60;1241,54;4,02;69,41
25/01/2011;1,00;0,70;1,07;1,42;1,48;1,51;1,08;131,28;1234,46;3,97;69,33
26/01/2011;1,00;0,70;1,06;1,42;1,48;1,51;1,08;130,92;1232,02;3,97;69,64
27/01/2011;1,00;0,71;1,07;1,42;1,48;1,51;1,08;130,52;1229,46;3,96;70,45
28/01/2011;1,00;0,70;1,06;1,41;1,46;1,49;1,08;129,94;1211,88;3,99;69,73
29/01/2011;1,00;0,70;1,06;1,41;1,47;1,49;1,09;130,06;1219,31;3,99;69,95
30/01/2011;1,00;0,70;1,06;1,41;1,47;1,49;1,09;129,75;1221,76;3,94;69,99
31/01/2011;1,00;0,70;1,06;1,41;1,47;1,49;1,09;130,22;1224,21;4,07;69,99
01/02/2011;1,00;0,70;1,06;1,41;1,45;1,49;1,09;130,57;1229,00;4,13;70,71
02/02/2011;1,00;0,71;1,06;1,42;1,45;1,50;1,09;130,70;1234,96;4,09;71,06
03/02/2011;1,00;0,71;1,07;1,42;1,46;1,50;1,08;131,58;1240,24;4,05;72,27
04/02/2011;1,00;0,72;1,09;1,45;1,49;1,52;1,09;134,08;1268,29;4,12;73,61
05/02/2011;1,00;0,72;1,08;1,46;1,48;1,52;1,08;133,40;1264,00;4,04;74,63
06/02/2011;1,00;0,73;1,09;1,48;1,51;1,54;1,08;133,64;1287,02;4,13;75,92
07/02/2011;1,00;0,73;1,09;1,48;1,52;1,54;1,08;134,04;1293,16;4,12;75,94
08/02/2011;1,00;0,72;1,09;1,48;1,50;1,53;1,08;132,97;1287,37;4,12;75,39
09/02/2011;1,00;0,72;1,10;1,50;1,52;1,54;1,08;133,02;1300,93;4,22;76,33
10/02/2011;1,00;0,73;1,10;1,51;1,52;1,55;1,08;132,54;1304,72;4,29;77,93
11/02/2011;1,00;0,73;1,10;1,51;1,52;1,55;1,08;132,97;1292,34;4,26;77,49
12/02/2011;1,00;0,73;1,09;1,51;1,52;1,54;1,08;133,18;1285,09;4,30;76,87
13/02/2011;1,00;0,73;1,08;1,50;1,51;1,54;1,08;132,82;1285,85;4,20;76,50
14/02/2011;1,00;0,73;1,08;1,51;1,52;1,53;1,08;131,60;1280,16;4,23;77,10
15/02/2011;1,00;0,73;1,09;1,52;1,52;1,53;1,08;131,93;1280,05;4,32;77,45
16/02/2011;1,00;0,74;1,10;1,52;1,51;1,54;1,08;132,42;1283,30;4,36;77,86
17/02/2011;1,00;0,73;1,09;1,52;1,51;1,54;1,08;131,92;1281,86;4,33;77,13
18/02/2011;1,00;0,73;1,09;1,52;1,51;1,54;1,08;131,83;1279,40;4,31;76,95
19/02/2011;1,00;0,58;2,66;1,29;1,44;3,09;1,22;142,90;1584,23;42,71;36,56
20/02/2011;1,00;0,74;1,10;1,52;1,51;1,54;1,08;132,05;1280,83;4,30;78,87
21/02/2011;1,00;0,74;1,10;1,52;1,51;1,55;1,08;131,88;1282,17;4,22;79,43
22/02/2011;1,00;0,74;1,09;1,52;1,50;1,54;1,08;131,66;1284,79;4,26;79,75
23/02/2011;1,00;0,73;1,09;1,51;1,49;1,54;1,08;131,07;1280,78;4,31;80,67
24/02/2011;1,00;0,62;4,22;1,34;1,20;2,95;1,02;103,19;1943,84;19,63;88,12
25/02/2011;1,00;0,74;1,09;1,52;1,52;1,55;1,09;129,78;1297,87;4,40;79,67
26/02/2011;1,00;0,73;1,07;1,50;1,50;1,53;1,08;127,88;1277,02;4,30;78,86
27/02/2011;1,00;0,73;1,07;1,51;1,52;1,54;1,08;127,19;1289,20;4,33;79,99
28/02/2011;1,00;0,75;1,09;1,54;1,56;1,56;1,09;127,74;1306,87;4,40;81,78
01/03/2011;1,00;0,75;1,09;1,53;1,55;1,56;1,09;128,51;1304,78;4,37;80,41
02/03/2011;1,00;0,75;1,09;1,53;1,55;1,56;1,09;128,33;1309,12;4,38;82,00
03/03/2011;1,00;0,75;1,08;1,54;1,55;1,56;1,09;127,79;1308,87;4,37;82,69
04/03/2011;1,00;0,75;1,08;1,54;1,54;1,55;1,09;127,74;1301,18;4,32;82,31
05/03/2011;1,00;0,76;1,09;1,56;1,57;1,57;1,10;128,26;1320,77;4,37;83,20
06/03/2011;1,00;0,76;1,09;1,58;1,59;1,57;1,10;127,80;1328,97;4,41;84,69
07/03/2011;1,00;0,76;1,09;1,58;1,58;1,57;1,09;127,78;1317,44;4,39;86,19
08/03/2011;1,00;0,76;1,09;1,58;1,57;1,56;1,09;128,12;1306,89;4,38;85,24
09/03/2011;1,00;0,77;1,09;1,60;1,59;1,57;1,09;127,28;1326,46;4,46;88,20
10/03/2011;1,00;0,77;1,09;1,58;1,58;1,57;1,09;127,43;1321,64;4,52;91,77
11/03/2011;1,00;0,75;1,08;1,53;1,54;1,54;1,10;127,77;1292,83;4,46;85,89
12/03/2011;1,00;0,76;1,08;1,54;1,55;1,55;1,10;128,07;1293,53;4,43;86,04
13/03/2011;1,00;0,76;1,08;1,54;1,56;1,55;1,10;128,22;1303,82;4,45;86,77
14/03/2011;1,00;0,76;1,09;1,53;1,55;1,55;1,11;128,91;1308,94;4,40;85,21
15/03/2011;1,00;0,76;1,09;1,54;1,54;1,56;1,11;129,62;1316,36;4,48;83,50
16/03/2011;1,00;0,76;1,09;1,54;1,54;1,56;1,11;132,25;1318,60;4,43;82,85
17/03/2011;1,00;0,76;1,09;1,53;1,54;1,55;1,11;131,99;1310,43;4,35;82,97
18/03/2011;1,00;0,76;1,09;1,53;1,55;1,56;1,11;131,84;1322,58;4,36;86,37
19/03/2011;1,00;0,75;1,09;1,52;1,55;1,56;1,11;130,58;1329,87;4,33;85,99
20/03/2011;1,00;0,77;1,12;1,54;1,55;1,57;1,12;131,49;1336,75;4,35;86,08
21/03/2011;1,00;0,77;1,12;1,54;1,56;1,56;1,11;130,71;1333,89;4,35;86,01
22/03/2011;1,00;0,77;1,11;1,55;1,57;1,56;1,11;129,11;1343,41;4,32;85,84
23/03/2011;1,00;0,78;1,12;1,56;1,61;1,58;1,10;129,07;1356,24;4,37;88,40
24/03/2011;1,00;0,77;1,13;1,56;1,58;1,57;1,10;129,42;1340,37;4,38;88,56
25/03/2011;1,00;0,79;1,13;1,58;1,60;1,58;1,10;127,30;1362,83;4,48;90,89
26/03/2011;1,00;0,78;1,13;1,57;1,59;1,58;1,10;127,07;1359,98;4,51;89,59
27/03/2011;1,00;0,77;1,12;1,55;1,56;1,56;1,10;127,60;1352,15;4,46;86,32
28/03/2011;1,00;0,78;1,12;1,54;1,56;1,57;1,10;127,02;1358,70;4,48;86,45
29/03/2011;1,00;0,78;1,11;1,54;1,56;1,57;1,10;127,10;1368,24;4,49;85,19
30/03/2011;1,00;0,77;1,11;1,52;1,55;1,56;1,10;126,17;1362,20;4,45;83,48
31/03/2011;1,00;0,78;1,11;1,53;1,56;1,56;1,10;125,40;1368,69;4,49;85,19
01/04/2011;1,00;0,78;1,10;1,51;1,53;1,55;1,10;124,85;1351,19;4,38;83,49
02/04/2011;1,00;0,78;1,10;1,51;1,52;1,55;1,09;123,12;1353,46;4,36;82,80
03/04/2011;1,00;0,79;1,10;1,52;1,53;1,55;1,09;122,86;1359,58;4,38;84,69
04/04/2011;1,00;0,79;1,10;1,50;1,53;1,55;1,09;124,01;1366,74;4,35;83,96
05/04/2011;1,00;0,79;1,10;1,49;1,53;1,54;1,09;124,42;1360,34;4,34;83,05
06/04/2011;1,00;0,79;1,09;1,48;1,53;1,53;1,09;123,14;1347,54;4,34;82,64
07/04/2011;1,00;0,78;1,09;1,47;1,52;1,52;1,09;122,94;1340,06;4,35;80,23
08/04/2011;1,00;0,77;1,09;1,46;1,50;1,52;1,08;124,07;1334,29;4,25;80,07
09/04/2011;1,00;0,77;1,09;1,46;1,49;1,52;1,08;124,23;1322,61;4,19;80,08
10/04/2011;1,00;0,77;1,10;1,47;1,49;1,52;1,09;124,77;1319,78;4,08;80,17
11/04/2011;1,00;0,77;1,10;1,47;1,48;1,51;1,10;124,45;1318,99;4,12;78,72
12/04/2011;1,00;0,78;1,10;1,47;1,48;1,53;1,10;124,60;1329,87;4,17;79,09
13/04/2011;1,00;0,77;1,10;1,47;1,47;1,52;1,10;123,63;1329,63;4,07;78,77
14/04/2011;1,00;0,77;1,09;1,44;1,45;1,50;1,09;123,87;1302,89;3,97;76,44
15/04/2011;1,00;0,78;1,11;1,47;1,48;1,53;1,09;126,17;1319,89;4,04;77,46
16/04/2011;1,00;0,77;1,11;1,47;1,48;1,53;1,10;126,36;1318,77;4,03;78,59
17/04/2011;1,00;0,78;1,11;1,48;1,49;1,53;1,10;125,36;1326,80;4,12;78,73
18/04/2011;1,00;0,79;1,11;1,48;1,49;1,53;1,10;125,68;1321,98;4,22;78,61
19/04/2011;1,00;0,78;1,13;1,47;1,48;1,53;1,10;126,28;1312,85;4,14;77,36
20/04/2011;1,00;0,78;1,13;1,46;1,48;1,53;1,09;125,79;1306,11;4,08;76,05
21/04/2011;1,00;0,78;1,13;1,47;1,48;1,53;1,09;125,94;1308,05;4,09;76,72
22/04/2011;1,00;0,79;1,12;1,47;1,48;1,53;1,09;125,13;1302,05;4,05;76,23
23/04/2011;1,00;0,79;1,12;1,47;1,48;1,53;1,09;126,01;1300,58;4,06;75,85
24/04/2011;1,00;0,79;1,12;1,48;1,49;1,53;1,09;125,41;1302,21;4,13;77,74
25/04/2011;1,00;0,90;4,46;1,51;1,97;3,22;1,27;162,06;1615,46;13,20;42,02
26/04/2011;1,00;0,97;3,52;1,62;1,91;3,21;1,68;137,10;1800,40;53,40;67,30
27/04/2011;1,00;0,78;1,12;1,47;1,49;1,53;1,09;127,13;1306,67;4,08;76,73
28/04/2011;1,00;0,79;1,13;1,48;1,48;1,53;1,09;127,37;1293,67;4,13;76,78
29/04/2011;1,00;0,79;1,14;1,47;1,48;1,53;1,09;127,90;1294,88;4,12;76,31
30/04/2011;1,00;0,80;1,14;1,49;1,49;1,54;1,09;128,07;1315,78;4,13;77,54
01/05/2011;1,00;0,80;1,14;1,48;1,49;1,54;1,09;126,97;1308,19;4,04;77,15
02/05/2011;1,00;0,80;1,14;1,50;1,51;1,54;1,09;125,81;1317,17;4,14;78,45
03/05/2011;1,00;0,81;1,13;1,49;1,50;1,54;1,09;125,13;1318,35;4,20;77,81
04/05/2011;1,00;0,81;1,14;1,49;1,51;1,54;1,09;123,15;1318,10;4,16;77,37
05/05/2011;1,00;0,81;1,14;1,49;1,51;1,53;1,09;123,36;1310,43;4,16;76,54
06/05/2011;1,00;0,80;1,14;1,48;1,51;1,53;1,09;123,28;1306,55;4,06;76,06
07/05/2011;1,00;0,80;1,14;1,47;1,49;1,54;1,09;123,44;1302,88;4,00;75,62
08/05/2011;1,00;0,79;1,13;1,45;1,48;1,53;1,09;123,47;1298,14;3,97;74,27
09/05/2011;1,00;0,80;1,13;1,44;1,46;1,53;1,09;123,09;1298,53;3,96;74,24
10/05/2011;1,00;0,80;1,13;1,45;1,46;1,53;1,09;122,91;1295,12;3,94;75,01
11/05/2011;1,00;0,80;1,13;1,46;1,47;1,53;1,09;122,32;1299,62;3,96;76,76
12/05/2011;1,00;0,79;1,13;1,44;1,45;1,52;1,09;124,10;1277,28;4,04;74,42
13/05/2011;1,00;0,79;1,14;1,44;1,46;1,52;1,09;124,20;1285,04;4,04;74,65
14/05/2011;1,00;0,79;1,14;1,43;1,45;1,53;1,10;124,50;1286,36;4,00;73,85
15/05/2011;1,00;0,78;1,13;1,43;1,46;1,52;1,10;124,86;1287,41;4,02;74,25
16/05/2011;1,00;0,78;1,13;1,43;1,46;1,52;1,10;124,95;1291,46;4,02;74,67
17/05/2011;1,00;0,77;1,13;1,43;1,46;1,53;1,10;125,45;1299,14;3,99;74,89
18/05/2011;1,00;0,77;1,13;1,42;1,49;1,53;1,10;125,79;1299,53;3,98;73,78
19/05/2011;1,00;0,78;1,14;1,43;1,49;1,53;1,10;122,84;1295,54;3,99;73,52
20/05/2011;1,00;0,78;1,14;1,43;1,49;1,53;1,10;122,34;1301,53;3,97;73,23
21/05/2011;1,00;0,78;1,15;1,44;1,50;1,54;1,10;122,47;1307,85;3,97;74,41
22/05/2011;1,00;0,79;1,16;1,46;1,53;1,56;1,10;122,53;1323,75;4,10;76,95
23/05/2011;1,00;0,79;1,15;1,47;1,54;1,56;1,10;122,62;1338,14;4,11;75,96
24/05/2011;1,00;0,79;1,14;1,47;1,53;1,55;1,10;122,51;1333,95;4,03;75,06
25/05/2011;1,00;0,79;1,14;1,47;1,55;1,55;1,11;122,23;1339,64;4,07;75,91
26/05/2011;1,00;0,79;1,14;1,47;1,55;1,56;1,11;123,39;1337,36;4,00;75,19
